minute,player_id,player_name,team_name,x,y,end_x,end_y,pass_recipient_id,pass_recipient_name,outcome_id,outcome_name
64,3090.0,Nicolás Hernán Otamendi,Argentina,35.5,12.6,46.2,4.0,5507.0,Nicolás Alejandro Tagliafico,,
64,5507.0,Nicolás Alejandro Tagliafico,Argentina,46.2,5.1,71.3,22.0,29560.0,Julián Álvarez,,
64,29560.0,Julián Álvarez,Argentina,71.3,22.0,68.3,29.3,5503.0,Lionel Andrés Messi Cuccittini,,
64,5503.0,Lionel Andrés Messi Cuccittini,Argentina,74.7,19.8,87.1,5.3,19597.0,Marcos Javier Acuña,,
64,19597.0,Marcos Javier Acuña,Argentina,87.1,5.3,82.0,17.7,27886.0,Alexis Mac Allister,,
64,27886.0,Alexis Mac Allister,Argentina,94.6,19.2,102.1,14.1,19597.0,Marcos Javier Acuña,,
64,19597.0,Marcos Javier Acuña,Argentina,102.9,14.1,93.1,10.9,5503.0,Lionel Andrés Messi Cuccittini,,
64,5503.0,Lionel Andrés Messi Cuccittini,Argentina,97.8,9.6,100.1,24.3,27886.0,Alexis Mac Allister,,
64,27886.0,Alexis Mac Allister,Argentina,100.4,24.3,104.4,26.0,,,9.0,Incomplete
64,10481.0,Aurélien Djani Tchouaméni,France,6.7,54.3,1.8,47.0,3099.0,Hugo Lloris,,
64,3099.0,Hugo Lloris,France,1.8,47.0,29.4,64.1,,,9.0,Incomplete
64,5507.0,Nicolás Alejandro Tagliafico,Argentina,90.7,16.0,105.9,15.6,,,9.0,Incomplete
64,4445.0,Jules Koundé,France,5.4,70.9,7.8,71.2,,,9.0,Incomplete
65,3099.0,Hugo Lloris,France,6.0,44.0,80.1,60.3,,,9.0,Incomplete
65,3090.0,Nicolás Hernán Otamendi,Argentina,40.0,19.8,57.2,28.0,,,9.0,Incomplete
65,10481.0,Aurélien Djani Tchouaméni,France,62.9,52.1,74.3,47.4,5487.0,Antoine Griezmann,,
65,5487.0,Antoine Griezmann,France,74.3,47.4,62.5,42.5,3026.0,Adrien Rabiot,,
65,3026.0,Adrien Rabiot,France,53.3,38.2,45.6,49.8,5485.0,Raphaël Varane,,
65,5485.0,Raphaël Varane,France,45.6,49.8,57.4,6.4,6704.0,Theo Bernard François Hernández,,
65,6704.0,Theo Bernard François Hernández,France,63.2,5.9,54.4,13.6,3026.0,Adrien Rabiot,,
65,3026.0,Adrien Rabiot,France,53.3,15.1,48.8,25.6,8519.0,Dayotchanculle Upamecano,,
65,8519.0,Dayotchanculle Upamecano,France,53.1,29.2,106.8,15.5,3009.0,Kylian Mbappé Lottin,9.0,Incomplete
65,7797.0,Rodrigo Javier De Paul,Argentina,20.1,64.6,6.9,65.6,29201.0,Nahuel Molina Lucero,,
65,29201.0,Nahuel Molina Lucero,Argentina,6.7,65.6,14.2,80.0,,,75.0,Out
65,5487.0,Antoine Griezmann,France,105.9,0.1,89.7,5.3,6704.0,Theo Bernard François Hernández,,
65,6704.0,Theo Bernard François Hernández,France,89.7,5.3,89.5,11.3,3026.0,Adrien Rabiot,,
65,3026.0,Adrien Rabiot,France,92.9,10.0,102.9,2.7,5487.0,Antoine Griezmann,,
66,5487.0,Antoine Griezmann,France,107.2,3.1,117.3,73.9,22097.0,Randal Kolo Muani,,
66,22097.0,Randal Kolo Muani,France,117.3,73.9,105.5,76.1,4445.0,Jules Koundé,,
66,4445.0,Jules Koundé,France,105.7,76.1,109.1,74.8,22097.0,Randal Kolo Muani,9.0,Incomplete
66,5507.0,Nicolás Alejandro Tagliafico,Argentina,11.0,5.3,16.1,10.2,19597.0,Marcos Javier Acuña,,
66,27886.0,Alexis Mac Allister,Argentina,3.0,8.9,33.6,19.6,,,9.0,Incomplete
66,10481.0,Aurélien Djani Tchouaméni,France,87.3,65.8,62.9,62.4,5485.0,Raphaël Varane,,
66,5485.0,Raphaël Varane,France,52.7,53.4,23.4,34.2,3099.0,Hugo Lloris,,
66,3099.0,Hugo Lloris,France,23.2,34.2,33.0,55.3,5485.0,Raphaël Varane,,
66,5485.0,Raphaël Varane,France,33.2,57.7,47.1,63.9,10481.0,Aurélien Djani Tchouaméni,,
66,10481.0,Aurélien Djani Tchouaméni,France,49.9,68.4,64.0,76.1,4445.0,Jules Koundé,,
66,4445.0,Jules Koundé,France,64.0,76.1,41.8,58.3,5485.0,Raphaël Varane,,
66,5485.0,Raphaël Varane,France,42.8,57.0,54.4,51.7,5487.0,Antoine Griezmann,,
66,5487.0,Antoine Griezmann,France,54.4,51.7,48.2,25.2,8519.0,Dayotchanculle Upamecano,,
66,8519.0,Dayotchanculle Upamecano,France,48.2,25.8,63.4,19.2,5487.0,Antoine Griezmann,,
66,5487.0,Antoine Griezmann,France,64.2,18.1,75.4,3.6,6704.0,Theo Bernard François Hernández,,
66,6704.0,Theo Bernard François Hernández,France,75.4,3.6,75.1,9.8,5487.0,Antoine Griezmann,,
66,5487.0,Antoine Griezmann,France,75.1,9.8,94.2,3.4,6704.0,Theo Bernard François Hernández,,
66,6704.0,Theo Bernard François Hernández,France,93.7,3.6,107.9,36.3,2972.0,Marcus Thuram,9.0,Incomplete
67,5487.0,Antoine Griezmann,France,120.0,0.1,113.4,34.6,22097.0,Randal Kolo Muani,,
68,6909.0,Damián Emiliano Martínez,Argentina,7.0,44.1,74.7,30.1,,,9.0,Incomplete
68,10481.0,Aurélien Djani Tchouaméni,France,45.4,50.0,67.7,39.9,2972.0,Marcus Thuram,9.0,Incomplete
68,20572.0,Cristian Gabriel Romero,Argentina,52.4,40.2,64.9,44.7,7797.0,Rodrigo Javier De Paul,,
68,3026.0,Adrien Rabiot,France,54.4,28.0,64.7,17.5,3009.0,Kylian Mbappé Lottin,,
68,3009.0,Kylian Mbappé Lottin,France,67.0,18.1,63.6,23.0,5487.0,Antoine Griezmann,,
68,5487.0,Antoine Griezmann,France,63.6,23.0,76.4,5.7,,,9.0,Incomplete
68,7797.0,Rodrigo Javier De Paul,Argentina,43.7,74.4,41.3,64.3,38718.0,Enzo Fernandez,,
68,38718.0,Enzo Fernandez,Argentina,46.9,59.4,57.2,46.2,27886.0,Alexis Mac Allister,,
68,27886.0,Alexis Mac Allister,Argentina,57.2,46.2,50.9,56.6,38718.0,Enzo Fernandez,,
68,38718.0,Enzo Fernandez,Argentina,50.1,55.6,54.4,64.1,5503.0,Lionel Andrés Messi Cuccittini,,
68,5503.0,Lionel Andrés Messi Cuccittini,Argentina,57.6,59.6,48.8,53.9,38718.0,Enzo Fernandez,,
68,38718.0,Enzo Fernandez,Argentina,43.9,49.6,39.2,30.8,3090.0,Nicolás Hernán Otamendi,,
68,3090.0,Nicolás Hernán Otamendi,Argentina,40.0,27.5,50.7,15.4,5507.0,Nicolás Alejandro Tagliafico,,
68,5507.0,Nicolás Alejandro Tagliafico,Argentina,50.9,11.1,66.8,5.1,19597.0,Marcos Javier Acuña,9.0,Incomplete
68,2972.0,Marcus Thuram,France,70.2,62.2,75.1,68.6,22097.0,Randal Kolo Muani,,
68,22097.0,Randal Kolo Muani,France,75.1,68.6,70.2,70.5,4445.0,Jules Koundé,,
68,4445.0,Jules Koundé,France,70.2,70.5,77.3,57.5,2972.0,Marcus Thuram,,
68,10481.0,Aurélien Djani Tchouaméni,France,71.9,62.8,63.8,33.7,3026.0,Adrien Rabiot,,
68,3026.0,Adrien Rabiot,France,62.9,28.6,77.1,16.8,3009.0,Kylian Mbappé Lottin,,
68,3009.0,Kylian Mbappé Lottin,France,79.0,17.0,109.4,3.4,6704.0,Theo Bernard François Hernández,,
68,6704.0,Theo Bernard François Hernández,France,109.6,5.3,111.7,29.7,,,9.0,Incomplete
68,8519.0,Dayotchanculle Upamecano,France,67.0,21.1,69.8,13.6,3026.0,Adrien Rabiot,9.0,Incomplete
69,3026.0,Adrien Rabiot,France,62.3,13.6,66.4,21.3,10481.0,Aurélien Djani Tchouaméni,,
69,10481.0,Aurélien Djani Tchouaméni,France,77.9,14.3,92.7,15.8,3009.0,Kylian Mbappé Lottin,,
69,3009.0,Kylian Mbappé Lottin,France,92.9,15.8,94.0,10.8,10481.0,Aurélien Djani Tchouaméni,,
69,7797.0,Rodrigo Javier De Paul,Argentina,17.2,75.0,29.3,72.0,5503.0,Lionel Andrés Messi Cuccittini,,
69,5503.0,Lionel Andrés Messi Cuccittini,Argentina,32.6,72.9,73.2,77.0,7797.0,Rodrigo Javier De Paul,9.0,Incomplete
69,6704.0,Theo Bernard François Hernández,France,46.9,3.1,20.2,25.8,3099.0,Hugo Lloris,,
69,3099.0,Hugo Lloris,France,25.3,32.4,39.4,50.2,5485.0,Raphaël Varane,,
69,5485.0,Raphaël Varane,France,62.5,56.8,57.4,69.5,4445.0,Jules Koundé,,
69,4445.0,Jules Koundé,France,57.4,69.5,44.6,33.5,8519.0,Dayotchanculle Upamecano,,
69,8519.0,Dayotchanculle Upamecano,France,45.0,30.3,59.7,10.4,10481.0,Aurélien Djani Tchouaméni,,
69,10481.0,Aurélien Djani Tchouaméni,France,69.6,9.3,82.8,3.4,6704.0,Theo Bernard François Hernández,,
69,6704.0,Theo Bernard François Hernández,France,83.7,4.2,100.8,12.3,5487.0,Antoine Griezmann,9.0,Incomplete
69,20572.0,Cristian Gabriel Romero,Argentina,19.3,67.8,27.2,74.8,29201.0,Nahuel Molina Lucero,,
69,29201.0,Nahuel Molina Lucero,Argentina,27.2,74.8,19.9,67.1,20572.0,Cristian Gabriel Romero,,
69,20572.0,Cristian Gabriel Romero,Argentina,19.9,67.1,39.0,66.9,,,9.0,Incomplete
69,10481.0,Aurélien Djani Tchouaméni,France,78.3,17.9,68.1,21.5,3026.0,Adrien Rabiot,,
70,3026.0,Adrien Rabiot,France,72.6,18.1,81.3,3.4,6704.0,Theo Bernard François Hernández,,
70,6704.0,Theo Bernard François Hernández,France,81.3,3.4,98.2,3.4,3009.0,Kylian Mbappé Lottin,,
70,3009.0,Kylian Mbappé Lottin,France,98.9,8.7,101.0,12.3,3026.0,Adrien Rabiot,9.0,Incomplete
70,6909.0,Damián Emiliano Martínez,Argentina,7.0,44.1,75.1,7.7,,,9.0,Incomplete
71,4445.0,Jules Koundé,France,45.0,72.4,54.0,75.2,8217.0,Kingsley Coman,,
71,29560.0,Julián Álvarez,Argentina,75.1,6.6,68.1,13.0,27886.0,Alexis Mac Allister,,
71,27886.0,Alexis Mac Allister,Argentina,88.4,15.6,100.1,7.4,19597.0,Marcos Javier Acuña,,
71,19597.0,Marcos Javier Acuña,Argentina,100.4,7.4,112.6,14.7,27886.0,Alexis Mac Allister,,
71,27886.0,Alexis Mac Allister,Argentina,112.6,7.9,99.5,9.6,5503.0,Lionel Andrés Messi Cuccittini,,
71,5503.0,Lionel Andrés Messi Cuccittini,Argentina,106.8,23.9,98.2,31.8,38718.0,Enzo Fernandez,,
71,3099.0,Hugo Lloris,France,10.1,38.6,34.7,18.8,3026.0,Adrien Rabiot,,
71,3026.0,Adrien Rabiot,France,60.0,14.5,62.7,4.4,24778.0,Eduardo Camavinga,,
71,24778.0,Eduardo Camavinga,France,45.2,2.7,35.1,11.5,8519.0,Dayotchanculle Upamecano,,
71,8519.0,Dayotchanculle Upamecano,France,31.5,12.3,34.5,35.7,5485.0,Raphaël Varane,,
71,5485.0,Raphaël Varane,France,43.5,43.8,52.0,69.9,4445.0,Jules Koundé,,
72,4445.0,Jules Koundé,France,63.6,70.9,62.7,55.5,10481.0,Aurélien Djani Tchouaméni,,
72,10481.0,Aurélien Djani Tchouaméni,France,57.8,45.5,65.1,39.7,3026.0,Adrien Rabiot,,
72,3026.0,Adrien Rabiot,France,66.8,38.9,48.0,51.5,5485.0,Raphaël Varane,,
72,5485.0,Raphaël Varane,France,48.0,51.5,56.5,22.6,8519.0,Dayotchanculle Upamecano,,
72,8519.0,Dayotchanculle Upamecano,France,56.5,22.6,83.9,4.6,22097.0,Randal Kolo Muani,,
72,22097.0,Randal Kolo Muani,France,92.0,8.1,82.4,22.0,10481.0,Aurélien Djani Tchouaméni,,
72,10481.0,Aurélien Djani Tchouaméni,France,83.1,22.0,105.3,46.8,3009.0,Kylian Mbappé Lottin,9.0,Incomplete
72,24778.0,Eduardo Camavinga,France,58.5,0.1,48.0,5.5,8519.0,Dayotchanculle Upamecano,,
72,8519.0,Dayotchanculle Upamecano,France,54.4,8.3,48.0,47.0,5485.0,Raphaël Varane,,
72,5485.0,Raphaël Varane,France,70.0,52.3,79.0,74.2,4445.0,Jules Koundé,,
72,4445.0,Jules Koundé,France,79.0,74.2,93.7,72.2,8217.0,Kingsley Coman,,
72,8217.0,Kingsley Coman,France,93.5,80.0,78.3,71.4,3026.0,Adrien Rabiot,,
72,3026.0,Adrien Rabiot,France,78.3,71.4,82.6,73.7,8217.0,Kingsley Coman,,
72,8217.0,Kingsley Coman,France,83.9,75.0,61.9,61.8,5485.0,Raphaël Varane,,
73,5485.0,Raphaël Varane,France,61.9,58.8,64.2,34.2,8519.0,Dayotchanculle Upamecano,,
73,8519.0,Dayotchanculle Upamecano,France,82.8,19.2,97.4,21.1,3009.0,Kylian Mbappé Lottin,9.0,Incomplete
74,6909.0,Damián Emiliano Martínez,Argentina,36.4,62.6,92.0,63.3,,,9.0,Incomplete
74,8519.0,Dayotchanculle Upamecano,France,28.1,16.8,45.0,14.5,,,9.0,Incomplete
74,20572.0,Cristian Gabriel Romero,Argentina,17.6,76.3,19.7,68.0,38718.0,Enzo Fernandez,,
74,38718.0,Enzo Fernandez,Argentina,19.7,68.0,33.0,75.9,7797.0,Rodrigo Javier De Paul,,
74,7797.0,Rodrigo Javier De Paul,Argentina,45.0,70.5,90.9,64.8,29560.0,Julián Álvarez,,
74,29560.0,Julián Álvarez,Argentina,108.9,74.2,95.9,75.9,29201.0,Nahuel Molina Lucero,,
74,29201.0,Nahuel Molina Lucero,Argentina,92.9,77.0,86.7,55.6,,,9.0,Incomplete
74,8217.0,Kingsley Coman,France,47.1,29.2,42.6,50.2,5485.0,Raphaël Varane,,
74,5485.0,Raphaël Varane,France,67.4,57.9,79.6,79.7,4445.0,Jules Koundé,75.0,Out
75,5507.0,Nicolás Alejandro Tagliafico,Argentina,48.4,0.1,71.9,6.2,5503.0,Lionel Andrés Messi Cuccittini,9.0,Incomplete
75,5507.0,Nicolás Alejandro Tagliafico,Argentina,61.4,0.1,56.1,33.3,29560.0,Julián Álvarez,,
75,2972.0,Marcus Thuram,France,54.2,38.2,70.9,59.6,,,9.0,Incomplete
75,3090.0,Nicolás Hernán Otamendi,Argentina,59.9,22.0,81.3,38.2,,,9.0,Incomplete
75,24778.0,Eduardo Camavinga,France,41.6,34.2,54.6,18.5,2972.0,Marcus Thuram,,
75,2972.0,Marcus Thuram,France,62.9,16.4,55.9,32.9,10481.0,Aurélien Djani Tchouaméni,,
76,10481.0,Aurélien Djani Tchouaméni,France,78.6,29.7,92.3,15.8,3009.0,Kylian Mbappé Lottin,9.0,Incomplete
76,29201.0,Nahuel Molina Lucero,Argentina,27.8,64.3,43.5,61.8,5503.0,Lionel Andrés Messi Cuccittini,,
76,5503.0,Lionel Andrés Messi Cuccittini,Argentina,49.0,66.5,73.0,73.7,7797.0,Rodrigo Javier De Paul,,
76,29201.0,Nahuel Molina Lucero,Argentina,79.4,76.5,64.6,73.3,5503.0,Lionel Andrés Messi Cuccittini,,
76,5503.0,Lionel Andrés Messi Cuccittini,Argentina,85.6,72.7,75.8,68.0,29201.0,Nahuel Molina Lucero,,
76,29201.0,Nahuel Molina Lucero,Argentina,75.8,68.2,86.7,75.7,5503.0,Lionel Andrés Messi Cuccittini,,
76,5503.0,Lionel Andrés Messi Cuccittini,Argentina,86.7,76.1,95.9,77.8,7797.0,Rodrigo Javier De Paul,,
76,7797.0,Rodrigo Javier De Paul,Argentina,95.2,55.4,87.3,55.4,27886.0,Alexis Mac Allister,,
76,27886.0,Alexis Mac Allister,Argentina,87.3,55.4,80.3,51.3,38718.0,Enzo Fernandez,,
76,38718.0,Enzo Fernandez,Argentina,80.0,51.3,87.3,69.7,5503.0,Lionel Andrés Messi Cuccittini,,
77,5503.0,Lionel Andrés Messi Cuccittini,Argentina,92.9,64.8,108.5,59.2,7797.0,Rodrigo Javier De Paul,,
77,7797.0,Rodrigo Javier De Paul,Argentina,112.1,59.8,117.9,42.1,19597.0,Marcos Javier Acuña,9.0,Incomplete
77,3099.0,Hugo Lloris,France,13.7,42.7,82.2,55.3,,,9.0,Incomplete
77,38718.0,Enzo Fernandez,Argentina,49.2,15.4,55.0,12.6,19597.0,Marcos Javier Acuña,,
77,19597.0,Marcos Javier Acuña,Argentina,55.2,11.7,52.0,26.5,27886.0,Alexis Mac Allister,,
77,27886.0,Alexis Mac Allister,Argentina,66.6,28.2,55.9,25.4,38718.0,Enzo Fernandez,,
77,38718.0,Enzo Fernandez,Argentina,55.9,27.5,69.1,67.3,7797.0,Rodrigo Javier De Paul,,
77,7797.0,Rodrigo Javier De Paul,Argentina,69.1,67.3,48.0,66.9,29201.0,Nahuel Molina Lucero,,
77,29201.0,Nahuel Molina Lucero,Argentina,48.0,66.9,57.6,61.1,38718.0,Enzo Fernandez,,
77,38718.0,Enzo Fernandez,Argentina,57.6,61.1,66.1,74.0,7797.0,Rodrigo Javier De Paul,,
77,7797.0,Rodrigo Javier De Paul,Argentina,66.1,74.0,58.4,64.8,38718.0,Enzo Fernandez,,
77,38718.0,Enzo Fernandez,Argentina,63.4,66.7,58.4,76.1,7797.0,Rodrigo Javier De Paul,,
77,7797.0,Rodrigo Javier De Paul,Argentina,61.4,76.1,70.0,76.3,5503.0,Lionel Andrés Messi Cuccittini,,
77,24778.0,Eduardo Camavinga,France,50.8,4.2,54.6,4.4,,,9.0,Incomplete
78,29201.0,Nahuel Molina Lucero,Argentina,69.1,80.0,69.6,66.9,38718.0,Enzo Fernandez,,
78,38718.0,Enzo Fernandez,Argentina,70.8,66.0,70.0,75.2,29201.0,Nahuel Molina Lucero,,
78,29201.0,Nahuel Molina Lucero,Argentina,70.0,75.2,74.9,75.5,,,9.0,Incomplete
78,29201.0,Nahuel Molina Lucero,Argentina,74.9,75.5,80.7,70.3,,,9.0,Incomplete
78,24778.0,Eduardo Camavinga,France,39.4,9.8,60.2,7.8,3009.0,Kylian Mbappé Lottin,,
78,3009.0,Kylian Mbappé Lottin,France,60.2,7.6,90.3,18.1,22097.0,Randal Kolo Muani,,
79,29560.0,Julián Álvarez,Argentina,61.0,40.1,44.3,40.2,7797.0,Rodrigo Javier De Paul,,
79,7797.0,Rodrigo Javier De Paul,Argentina,44.3,40.2,50.1,66.0,29201.0,Nahuel Molina Lucero,,
79,29201.0,Nahuel Molina Lucero,Argentina,43.5,76.3,22.7,56.4,20572.0,Cristian Gabriel Romero,,
79,20572.0,Cristian Gabriel Romero,Argentina,20.6,50.9,20.6,30.3,3090.0,Nicolás Hernán Otamendi,,
79,3090.0,Nicolás Hernán Otamendi,Argentina,19.1,28.6,6.0,37.0,6909.0,Damián Emiliano Martínez,,
80,6909.0,Damián Emiliano Martínez,Argentina,6.0,37.0,51.4,4.9,19597.0,Marcos Javier Acuña,,
80,19597.0,Marcos Javier Acuña,Argentina,51.2,4.9,62.5,0.8,29560.0,Julián Álvarez,75.0,Out
80,4445.0,Jules Koundé,France,56.5,80.0,38.8,50.8,8519.0,Dayotchanculle Upamecano,,
80,8519.0,Dayotchanculle Upamecano,France,55.7,35.2,55.9,11.1,24778.0,Eduardo Camavinga,,
80,24778.0,Eduardo Camavinga,France,55.9,11.1,66.8,2.3,2972.0,Marcus Thuram,,
80,2972.0,Marcus Thuram,France,68.7,2.7,54.6,5.5,24778.0,Eduardo Camavinga,,
80,24778.0,Eduardo Camavinga,France,54.6,5.5,44.1,23.7,8519.0,Dayotchanculle Upamecano,,
80,8519.0,Dayotchanculle Upamecano,France,66.2,64.1,100.0,27.5,,,9.0,Incomplete
80,20572.0,Cristian Gabriel Romero,Argentina,20.1,52.6,39.0,56.4,7797.0,Rodrigo Javier De Paul,9.0,Incomplete
80,24778.0,Eduardo Camavinga,France,81.1,23.7,73.6,32.9,3026.0,Adrien Rabiot,9.0,Incomplete
80,8217.0,Kingsley Coman,France,84.8,71.2,78.8,58.3,3026.0,Adrien Rabiot,,
80,3026.0,Adrien Rabiot,France,79.2,54.1,93.1,24.1,3009.0,Kylian Mbappé Lottin,,
80,3009.0,Kylian Mbappé Lottin,France,93.1,24.1,94.8,36.3,2972.0,Marcus Thuram,,
80,2972.0,Marcus Thuram,France,94.8,36.3,104.8,30.1,3009.0,Kylian Mbappé Lottin,,
82,5503.0,Lionel Andrés Messi Cuccittini,Argentina,61.0,40.1,46.5,43.4,38718.0,Enzo Fernandez,,
82,38718.0,Enzo Fernandez,Argentina,50.3,45.5,47.3,59.2,7797.0,Rodrigo Javier De Paul,,
82,7797.0,Rodrigo Javier De Paul,Argentina,47.3,59.2,28.7,59.0,20572.0,Cristian Gabriel Romero,,
82,20572.0,Cristian Gabriel Romero,Argentina,28.7,59.0,43.9,49.4,38718.0,Enzo Fernandez,,
82,38718.0,Enzo Fernandez,Argentina,44.7,48.1,40.7,17.7,5507.0,Nicolás Alejandro Tagliafico,,
82,5507.0,Nicolás Alejandro Tagliafico,Argentina,40.3,14.5,55.4,5.1,19597.0,Marcos Javier Acuña,,
82,19597.0,Marcos Javier Acuña,Argentina,55.4,5.1,95.2,9.2,27886.0,Alexis Mac Allister,9.0,Incomplete
82,5507.0,Nicolás Alejandro Tagliafico,Argentina,89.5,0.1,112.3,8.3,29560.0,Julián Álvarez,,
83,29560.0,Julián Álvarez,Argentina,110.2,7.2,98.2,5.3,5507.0,Nicolás Alejandro Tagliafico,,
83,5507.0,Nicolás Alejandro Tagliafico,Argentina,98.2,5.3,99.3,11.3,29560.0,Julián Álvarez,,
83,29560.0,Julián Álvarez,Argentina,91.6,14.7,89.2,32.7,7797.0,Rodrigo Javier De Paul,,
83,7797.0,Rodrigo Javier De Paul,Argentina,88.6,29.5,94.8,23.9,29560.0,Julián Álvarez,,
83,29560.0,Julián Álvarez,Argentina,96.7,22.4,99.1,19.0,5507.0,Nicolás Alejandro Tagliafico,9.0,Incomplete
83,29560.0,Julián Álvarez,Argentina,107.0,17.5,114.1,11.7,19597.0,Marcos Javier Acuña,,
83,19597.0,Marcos Javier Acuña,Argentina,107.8,14.7,90.9,31.2,38718.0,Enzo Fernandez,,
83,20572.0,Cristian Gabriel Romero,Argentina,70.6,48.5,80.3,57.9,29201.0,Nahuel Molina Lucero,,
83,29201.0,Nahuel Molina Lucero,Argentina,80.3,57.9,96.3,55.4,,,9.0,Incomplete
83,24778.0,Eduardo Camavinga,France,23.8,24.7,46.7,32.2,,,9.0,Incomplete
83,3090.0,Nicolás Hernán Otamendi,Argentina,78.8,50.0,79.0,58.6,7797.0,Rodrigo Javier De Paul,,
83,3026.0,Adrien Rabiot,France,42.0,17.7,47.3,15.1,,,9.0,Incomplete
83,20572.0,Cristian Gabriel Romero,Argentina,45.0,75.7,47.1,72.0,7797.0,Rodrigo Javier De Paul,,
83,7797.0,Rodrigo Javier De Paul,Argentina,48.6,71.8,55.4,63.1,38718.0,Enzo Fernandez,,
83,38718.0,Enzo Fernandez,Argentina,63.8,59.2,74.7,53.2,29560.0,Julián Álvarez,,
83,29560.0,Julián Álvarez,Argentina,74.7,53.2,75.3,63.9,5503.0,Lionel Andrés Messi Cuccittini,,
83,5503.0,Lionel Andrés Messi Cuccittini,Argentina,75.8,60.3,77.9,57.1,29560.0,Julián Álvarez,9.0,Incomplete
84,2972.0,Marcus Thuram,France,91.0,19.0,108.9,15.1,3009.0,Kylian Mbappé Lottin,,
84,3009.0,Kylian Mbappé Lottin,France,108.3,20.3,120.0,57.3,,,75.0,Out
84,6909.0,Damián Emiliano Martínez,Argentina,7.0,36.1,73.8,25.8,,,77.0,Unknown
84,3026.0,Adrien Rabiot,France,46.3,50.0,46.7,66.2,4445.0,Jules Koundé,,
84,4445.0,Jules Koundé,France,46.7,66.2,39.6,55.3,5485.0,Raphaël Varane,,
84,5485.0,Raphaël Varane,France,42.6,57.3,45.4,71.8,4445.0,Jules Koundé,,
84,4445.0,Jules Koundé,France,45.4,71.2,40.9,59.6,5485.0,Raphaël Varane,,
84,5485.0,Raphaël Varane,France,40.7,60.5,12.3,39.7,3099.0,Hugo Lloris,,
85,3099.0,Hugo Lloris,France,23.4,29.7,78.8,13.4,2972.0,Marcus Thuram,,
85,2972.0,Marcus Thuram,France,78.8,13.4,93.5,16.8,,,9.0,Incomplete
85,20572.0,Cristian Gabriel Romero,Argentina,26.6,63.3,56.3,60.9,,,9.0,Incomplete
85,10481.0,Aurélien Djani Tchouaméni,France,68.3,19.2,70.2,10.8,3026.0,Adrien Rabiot,,
85,3026.0,Adrien Rabiot,France,70.2,10.8,48.4,18.1,8519.0,Dayotchanculle Upamecano,,
85,8519.0,Dayotchanculle Upamecano,France,53.5,21.8,51.2,56.0,4445.0,Jules Koundé,,
85,4445.0,Jules Koundé,France,51.8,56.0,47.5,45.5,5485.0,Raphaël Varane,,
85,5485.0,Raphaël Varane,France,52.3,38.9,67.0,29.5,3026.0,Adrien Rabiot,,
85,3026.0,Adrien Rabiot,France,67.0,29.5,49.5,17.5,8519.0,Dayotchanculle Upamecano,,
85,8519.0,Dayotchanculle Upamecano,France,49.3,10.6,39.2,64.1,4445.0,Jules Koundé,,
85,4445.0,Jules Koundé,France,46.7,75.7,76.0,67.7,,,77.0,Unknown
86,3009.0,Kylian Mbappé Lottin,France,74.7,63.0,75.8,67.7,4445.0,Jules Koundé,,
86,4445.0,Jules Koundé,France,76.4,67.1,80.3,61.5,3009.0,Kylian Mbappé Lottin,,
86,3009.0,Kylian Mbappé Lottin,France,80.3,61.5,99.3,47.4,,,9.0,Incomplete
86,22097.0,Randal Kolo Muani,France,98.0,32.9,107.9,31.8,,,9.0,Incomplete
86,22097.0,Randal Kolo Muani,France,96.7,30.7,100.4,24.1,2972.0,Marcus Thuram,,
86,2972.0,Marcus Thuram,France,101.2,23.9,106.4,28.4,3026.0,Adrien Rabiot,,
86,3026.0,Adrien Rabiot,France,104.0,25.2,106.6,27.3,2972.0,Marcus Thuram,,
87,6909.0,Damián Emiliano Martínez,Argentina,18.4,51.7,85.2,69.9,,,77.0,Unknown
89,24778.0,Eduardo Camavinga,France,34.9,10.2,30.6,47.8,5485.0,Raphaël Varane,,
89,5485.0,Raphaël Varane,France,44.8,52.6,97.4,19.0,,,9.0,Incomplete
89,24778.0,Eduardo Camavinga,France,99.5,0.1,87.3,5.1,3026.0,Adrien Rabiot,,
89,3026.0,Adrien Rabiot,France,89.7,3.8,109.4,36.5,,,9.0,Incomplete
89,7797.0,Rodrigo Javier De Paul,Argentina,21.9,69.7,32.3,66.7,5503.0,Lionel Andrés Messi Cuccittini,9.0,Incomplete
89,3026.0,Adrien Rabiot,France,87.8,13.4,92.0,25.6,3009.0,Kylian Mbappé Lottin,,
89,3009.0,Kylian Mbappé Lottin,France,92.3,25.4,111.9,65.6,8217.0,Kingsley Coman,,
89,8217.0,Kingsley Coman,France,111.7,68.8,69.8,61.8,4445.0,Jules Koundé,,
90,4445.0,Jules Koundé,France,70.4,59.8,54.6,42.1,5485.0,Raphaël Varane,,
90,5485.0,Raphaël Varane,France,54.8,39.9,56.7,14.9,8519.0,Dayotchanculle Upamecano,,
90,8519.0,Dayotchanculle Upamecano,France,56.3,19.4,54.0,56.8,4445.0,Jules Koundé,,
90,4445.0,Jules Koundé,France,52.9,60.9,75.8,73.1,8217.0,Kingsley Coman,,
90,20572.0,Cristian Gabriel Romero,Argentina,25.5,28.6,62.9,26.9,29560.0,Julián Álvarez,,
90,29560.0,Julián Álvarez,Argentina,61.9,35.2,67.0,45.1,5503.0,Lionel Andrés Messi Cuccittini,9.0,Incomplete
